id_parcours,Date_Reservation,Client_Prenom,Client_Nom,Age_client,Cat_CSP,Transport_ID,Ville_départ,Ville_dépose,Distance_(km),Date_Prise_véhicule,Date_Restitution_véhicule,Conducteur,Catégorie_véhicule,Modèle_véhicule,Immatriculation,Sinistre,Type_sinistre,Assurance
1841,2019-04-06,Charles,Gill,4,Non Cadre,26,Lille,LeMans,42,2004-07-09,2009-02-17,Katherine Little,Electrique,Hyundai,XX80YY,1,NON RESPONSABLE,GROUPAMA
3398,1992-11-15,Ann,Stephens,4,Cadre,28,Nantes,LeHavre,890,2008-12-28,2004-02-12,Stephanie Scott,Berline,Tesla,XX4YY,0,NON RESPONSABLE,ALLIANZ
4636,2019-09-24,Emily,Taylor DVM,40,Cadre,43,Nantes,Nice,527,2005-01-11,2007-09-22,Rachel Ruiz,Berline,Kia,XX23YY,0,NON RESPONSABLE,ALLIANZ
2750,2015-10-25,Danny,Rose,6,Cadre,70,Paris,LeHavre,148,2002-12-13,2002-07-14,Adam Hill,Citadine,Tesla,XX28YY,0,RESPONSABLE,GENERALI
4950,1995-09-28,Michael,Rice,17,Cadre,84,Amiens,Clermont,353,2010-09-07,2021-06-26,Nicole Jackson,Citadine,Mazda,XX6YY,1,NON RESPONSABLE,AXA
3450,1998-01-07,Tammy,Hayes,84,Cadre,84,Lille,Nice,390,2015-02-03,2002-03-15,Jason Carr,Berline,Tesla,XX14YY,0,RESPONSABLE,ALLIANZ
2508,1992-10-28,Courtney,Peterson,91,Non Cadre,97,Lyon,LeMans,386,2007-05-12,2004-11-19,Amanda Smith,Berline,Kia,XX12YY,1,NON RESPONSABLE,AXA
3690,1992-06-16,Gregory,Baker,82,Cadre,2,Strasbourg,LeHavre,555,2005-01-05,2013-03-18,Christine Cook,Electrique,Dacia,XX52YY,0,RESPONSABLE,AXA
4947,2021-04-07,Drew,Gibson,88,Non Cadre,49,Nantes,Nice,888,1995-03-25,2021-07-13,William Miranda,Electrique,Hyundai,XX31YY,1,RESPONSABLE,GENERALI
4341,2014-06-10,Dawn,Williamson,99,Cadre,22,Paris,Marseille,869,1992-01-19,1999-10-10,Chelsea Henderson,Citadine,Tesla,XX31YY,0,RESPONSABLE,AXA
3289,1999-01-18,Billy,Scott,0,Non Cadre,39,Nantes,Nice,920,2011-12-22,2013-03-03,Scott Anderson,Berline,Dacia,XX93YY,0,RESPONSABLE,ALLIANZ
1524,2007-11-09,Erin,Cross,26,Cadre,3,Amiens,Bordeaux,373,1993-12-01,2009-06-05,Briana Garcia,Electrique,Fiat,XX82YY,0,NON RESPONSABLE,ALLIANZ
2607,1998-04-17,Jeffrey,Whitney,87,Cadre,4,Lyon,Marseille,959,2021-03-31,2021-03-24,Charles Wheeler PhD,Citadine,Tesla,XX57YY,1,RESPONSABLE,GENERALI
1606,2008-06-06,Joshua,Anderson,49,Cadre,30,Nantes,Clermont,437,1995-10-23,2018-09-12,Amber Jones,Berline,Fiat,XX26YY,0,RESPONSABLE,GENERALI
3274,2014-11-17,Jacob,Goodman,66,Cadre,61,Strasbourg,Nice,251,2021-05-15,2002-09-12,Tanya Davis,Citadine,Tesla,XX59YY,1,NON RESPONSABLE,GROUPAMA
748,2001-04-27,Meghan,Adams,77,Cadre,12,Amiens,Marseille,879,2007-05-11,2015-04-10,Joe Brown,Citadine,Tesla,XX94YY,1,RESPONSABLE,GENERALI
2781,2008-06-29,Thomas,Rogers,9,Cadre,45,Nantes,LeHavre,327,2020-04-10,1999-02-28,Scott Morgan,Citadine,Honda,XX2YY,0,NON RESPONSABLE,GROUPAMA
3751,1995-09-26,Lauren,Wells,66,Non Cadre,96,Lyon,LeMans,581,2005-08-10,2010-06-15,Caroline Smith,Citadine,Mazda,XX44YY,1,RESPONSABLE,ALLIANZ
4295,2005-07-19,Kathleen,Thomas,76,Cadre,79,Amiens,Bordeaux,71,2015-10-22,2017-03-20,Christopher Coleman,Citadine,Hyundai,XX40YY,1,NON RESPONSABLE,AXA
391,2003-02-13,Michael,Garcia,12,Cadre,90,Nantes,Nice,579,2006-02-25,1997-04-28,Devin Bowers,Electrique,Mazda,XX99YY,0,RESPONSABLE,GENERALI
4189,2001-12-01,Heidi,Hart,22,Non Cadre,50,Lyon,Clermont,90,1994-03-31,2002-09-01,Nathan Banks,Berline,Dacia,XX0YY,1,NON RESPONSABLE,AXA
1854,2007-02-08,Elizabeth,Buchanan,62,Cadre,27,Nantes,Marseille,736,2012-12-13,1999-03-04,Rebecca Walker,Electrique,Audi,XX47YY,1,NON RESPONSABLE,AXA
42,2018-02-06,Alexis,Evans,90,Cadre,37,Amiens,Marseille,413,1994-05-16,2002-05-29,Joseph Hoffman,Citadine,Dacia,XX70YY,0,NON RESPONSABLE,ALLIANZ
2669,1996-12-28,Brianna,Carter,89,Cadre,57,Strasbourg,Marseille,631,1994-03-07,2013-01-19,Cory Hanna MD,Electrique,Kia,XX24YY,1,RESPONSABLE,GROUPAMA
312,1999-05-16,Gregory,Caldwell,96,Cadre,31,Nantes,Nice,598,1997-06-03,1994-02-10,Elizabeth Johnson,Citadine,Fiat,XX80YY,1,RESPONSABLE,ALLIANZ
1112,1994-07-16,Michael,Martin,85,Non Cadre,90,Amiens,LeMans,756,1998-10-09,1998-07-26,Jennifer Jones,Electrique,Mazda,XX78YY,1,RESPONSABLE,GENERALI
2612,2002-08-26,Kenneth,Smith MD,59,Cadre,94,Nantes,Marseille,952,2020-10-20,1995-10-09,Joseph Powers,Citadine,Kia,XX33YY,0,RESPONSABLE,GROUPAMA
1462,1992-11-13,Laura,Bates,47,Non Cadre,70,Paris,LeHavre,831,2020-04-05,1996-11-02,Adriana Scott,Citadine,Dacia,XX35YY,1,RESPONSABLE,AXA
1260,1999-12-30,Crystal,Mcdonald,77,Non Cadre,2,Lyon,LeHavre,479,1993-10-22,2003-11-13,Sarah Woods,Citadine,Kia,XX98YY,0,NON RESPONSABLE,AXA
3713,1999-07-17,Melinda,Elliott,55,Non Cadre,61,Lyon,Clermont,358,2014-10-15,2002-03-15,Darlene Barnett,Electrique,Dacia,XX86YY,1,NON RESPONSABLE,AXA
849,2003-08-30,Jason,Roberson,39,Non Cadre,94,Paris,LeHavre,694,2003-03-15,2013-09-18,Samuel Collins,Berline,Mazda,XX1YY,1,RESPONSABLE,AXA
3075,2021-07-26,Lisa,Martinez,21,Cadre,7,Strasbourg,LeMans,697,1998-10-10,2009-11-20,Laura Ray,Berline,Tesla,XX66YY,0,RESPONSABLE,AXA
3151,2008-01-06,Elizabeth,Johnson,50,Cadre,37,Lyon,Marseille,229,2012-11-14,1991-10-30,Angela Jones,Electrique,Mazda,XX8YY,1,RESPONSABLE,GROUPAMA
205,2020-12-11,Stacy,Gay,95,Non Cadre,51,Strasbourg,LeHavre,718,2003-05-25,2013-03-04,Derrick Arias,Berline,Kia,XX14YY,1,NON RESPONSABLE,AXA
3824,1997-02-07,Sarah,Wright,11,Cadre,0,Amiens,Bordeaux,693,2000-07-05,2006-01-19,Rebecca Harris,Electrique,Mazda,XX29YY,0,RESPONSABLE,GROUPAMA
4645,2006-03-01,Mary,Mann,74,Non Cadre,11,Lyon,Nice,448,2012-01-29,2007-04-01,Derek Tate,Berline,Hyundai,XX94YY,0,RESPONSABLE,GROUPAMA
862,2019-05-23,Dr.,Tonya Lutz,57,Cadre,20,Lyon,Nice,693,2011-08-17,2008-08-07,Gregory Phillips,Citadine,Hyundai,XX51YY,0,NON RESPONSABLE,AXA
2918,2004-04-14,Brenda,Fields,39,Non Cadre,27,Amiens,Marseille,785,2005-07-28,2020-01-06,Amanda Sellers,Electrique,Kia,XX79YY,0,RESPONSABLE,GROUPAMA
1348,2020-05-02,Christopher,Yang,21,Non Cadre,29,Amiens,LeHavre,584,2018-03-28,2002-09-21,Amanda Jackson,Citadine,Hyundai,XX80YY,1,NON RESPONSABLE,GENERALI
2475,1998-07-29,Andrew,Fitzgerald,49,Non Cadre,3,Strasbourg,LeMans,348,2005-07-04,2005-10-23,Cynthia Stevens,Citadine,Kia,XX46YY,0,NON RESPONSABLE,AXA
167,1995-08-16,Lawrence,Carroll,99,Cadre,77,Lille,Bordeaux,389,2005-05-24,2015-06-30,Amy Lewis,Citadine,Honda,XX74YY,0,NON RESPONSABLE,GENERALI
3188,2016-03-21,Shawna,Garcia,86,Cadre,69,Amiens,Bordeaux,211,2003-05-28,2020-11-28,Joshua Kirby,Citadine,Dacia,XX29YY,0,RESPONSABLE,AXA
1552,2016-02-19,Frank,Wise,83,Non Cadre,18,Lille,Marseille,68,2015-01-09,1996-02-20,Cindy Davis,Electrique,Hyundai,XX2YY,1,NON RESPONSABLE,GENERALI
534,2010-07-07,Mrs.,Sophia Mullins,15,Non Cadre,44,Lyon,LeHavre,95,1995-02-16,2002-09-10,Kristopher Rogers,Berline,Dacia,XX43YY,0,RESPONSABLE,GROUPAMA
4142,2012-11-16,Juan,Lynch,95,Cadre,56,Strasbourg,Marseille,305,2020-08-28,1994-08-07,Julie Hill,Berline,Tesla,XX35YY,1,RESPONSABLE,ALLIANZ
3641,2011-08-30,Joseph,Reyes,69,Cadre,18,Lille,Bordeaux,102,1992-08-02,1992-02-28,Gerald Clark,Citadine,Fiat,XX52YY,0,RESPONSABLE,ALLIANZ
4680,2005-08-20,Jonathan,Wolfe,62,Cadre,25,Paris,Clermont,236,2005-07-01,2013-06-12,Joseph Kent,Electrique,Audi,XX60YY,0,NON RESPONSABLE,GENERALI
4736,1999-09-20,Jennifer,Cruz,23,Cadre,20,Lyon,Clermont,227,2007-11-04,2012-07-18,Cheryl Cordova,Electrique,Audi,XX87YY,1,NON RESPONSABLE,GENERALI
1882,2021-08-19,David,Johnson,40,Cadre,98,Lille,LeHavre,347,1998-03-16,2014-03-27,Kelsey Johnson,Berline,Tesla,XX86YY,0,RESPONSABLE,AXA
770,1993-04-12,Brooke,Solomon,54,Cadre,21,Paris,LeMans,596,2004-06-20,2007-05-08,Joseph Morales,Berline,Fiat,XX22YY,0,RESPONSABLE,GROUPAMA
3881,2014-08-29,Philip,Sullivan,27,Cadre,33,Strasbourg,Marseille,661,2015-04-17,2009-07-20,Howard Hampton,Electrique,Kia,XX12YY,1,NON RESPONSABLE,GENERALI
1721,2000-09-02,Rhonda,Fuller,91,Non Cadre,88,Lyon,Marseille,340,1996-04-26,2005-02-08,Vincent Chandler,Electrique,Kia,XX85YY,0,RESPONSABLE,AXA
3597,1995-08-31,Matthew,Faulkner Jr.,13,Non Cadre,76,Amiens,Bordeaux,489,2002-11-22,2012-02-07,Mason Wilson,Electrique,Audi,XX57YY,0,NON RESPONSABLE,GENERALI
2452,2005-09-03,Roy,Cooke,71,Non Cadre,1,Amiens,LeMans,903,1997-01-23,2007-05-20,Gerald Smith,Citadine,Tesla,XX31YY,1,RESPONSABLE,AXA
2205,2019-10-25,Peggy,Dickerson,69,Cadre,44,Paris,LeMans,549,1992-05-15,1996-12-01,Sarah Beck,Electrique,Dacia,XX70YY,0,NON RESPONSABLE,AXA
4545,2007-08-08,David,Crane,97,Cadre,45,Paris,Bordeaux,866,2005-05-05,2016-11-05,Michael Carson,Berline,Audi,XX42YY,0,NON RESPONSABLE,ALLIANZ
1479,2007-04-24,Mrs.,Christina Chavez,22,Non Cadre,82,Lille,LeMans,893,2008-06-25,1995-12-04,Patricia Ruiz,Electrique,Mazda,XX83YY,1,RESPONSABLE,AXA
116,1991-12-12,Rebecca,Jones,21,Non Cadre,59,Nantes,LeMans,197,2010-09-26,1993-07-17,Joan Cain,Citadine,Tesla,XX14YY,0,RESPONSABLE,GROUPAMA
1735,2009-04-01,Alyssa,Duran,83,Cadre,48,Lyon,Clermont,660,2010-05-05,2019-01-27,Edward Hill,Citadine,Hyundai,XX15YY,0,RESPONSABLE,GENERALI
1322,2004-06-24,Mr.,Aaron Roberts,26,Non Cadre,63,Amiens,Clermont,185,1993-07-13,2011-03-01,Malik Trevino,Berline,Hyundai,XX43YY,1,NON RESPONSABLE,AXA
4020,2009-11-02,Rachel,Fox,14,Non Cadre,97,Paris,LeMans,777,1999-10-26,2021-08-21,Deborah Gallegos,Electrique,Mazda,XX86YY,1,RESPONSABLE,AXA
4408,2012-06-04,Melissa,Cannon,12,Non Cadre,12,Nantes,Clermont,181,1998-06-19,1996-06-20,Hannah Finley,Electrique,Tesla,XX20YY,0,RESPONSABLE,GENERALI
4753,2000-02-19,Rachel,Moreno,24,Cadre,7,Nantes,Nice,379,2017-06-04,1999-11-09,Ronald Oconnor,Citadine,Dacia,XX73YY,1,NON RESPONSABLE,AXA
40,2015-10-09,Devin,Green,8,Non Cadre,5,Nantes,Bordeaux,26,2015-08-22,2006-06-03,Kimberly Moss,Electrique,Mazda,XX71YY,0,RESPONSABLE,GENERALI
4880,2016-04-12,Susan,Thompson,87,Cadre,63,Lyon,Marseille,958,2004-02-14,2019-06-09,Susan King,Electrique,Fiat,XX72YY,0,NON RESPONSABLE,ALLIANZ
4453,2008-06-30,James,Mcclure,28,Cadre,14,Amiens,LeMans,377,1992-05-11,2004-06-14,Linda Ferguson,Citadine,Hyundai,XX92YY,0,RESPONSABLE,GROUPAMA
3101,2001-11-28,Kara,Clark,34,Cadre,21,Lille,Bordeaux,514,2005-06-27,2000-06-01,Marie Mitchell,Electrique,Hyundai,XX11YY,0,NON RESPONSABLE,AXA
2874,2001-07-22,Sandra,Martin,77,Non Cadre,76,Paris,LeHavre,65,2002-04-09,2002-07-11,Jose Williams,Electrique,Audi,XX9YY,0,NON RESPONSABLE,GROUPAMA
1155,2005-04-19,Mary,Brown,40,Cadre,4,Paris,LeHavre,501,2001-01-01,2010-04-08,Sarah Patton,Citadine,Audi,XX4YY,0,RESPONSABLE,GENERALI
4466,2000-12-29,Jessica,Price,46,Non Cadre,38,Lyon,Clermont,889,2008-04-03,2017-02-07,Christie White,Electrique,Dacia,XX79YY,1,NON RESPONSABLE,GROUPAMA
4021,1996-03-31,Theresa,Donovan,68,Non Cadre,37,Strasbourg,Marseille,763,2018-07-26,2015-05-06,Michael Graham,Electrique,Honda,XX29YY,0,NON RESPONSABLE,AXA
2279,2002-06-14,William,Martin,15,Cadre,82,Amiens,LeMans,547,2004-01-15,1995-12-13,Jessica Tanner,Berline,Tesla,XX45YY,1,RESPONSABLE,ALLIANZ
3971,2006-09-09,Scott,Smith,90,Non Cadre,49,Nantes,Marseille,328,2010-04-21,1995-02-28,Joshua Richardson,Citadine,Kia,XX78YY,0,NON RESPONSABLE,GROUPAMA
95,2009-07-17,Jorge,James,62,Non Cadre,64,Lille,Marseille,503,2005-09-13,1991-10-19,Charles Sanford,Berline,Kia,XX1YY,0,RESPONSABLE,GENERALI
854,2010-07-18,Alexandra,Velez,28,Non Cadre,52,Amiens,Marseille,751,2000-08-13,1992-10-23,Ronnie Diaz,Berline,Dacia,XX40YY,0,NON RESPONSABLE,AXA
180,2004-01-13,Brittany,Franklin,26,Non Cadre,95,Lyon,LeHavre,805,2010-02-16,1994-09-29,Christopher Thornton DDS,Electrique,Fiat,XX14YY,0,NON RESPONSABLE,ALLIANZ
752,2003-01-01,Gloria,Stewart,74,Non Cadre,32,Paris,Bordeaux,394,2000-08-04,2010-07-24,Courtney Crawford,Berline,Dacia,XX42YY,0,NON RESPONSABLE,AXA
2687,2006-11-18,Jeff,Brown,77,Cadre,71,Lyon,LeHavre,552,1996-09-14,2005-05-29,Roger Coleman,Citadine,Dacia,XX57YY,0,NON RESPONSABLE,ALLIANZ
2461,1997-02-10,Warren,Snyder,11,Cadre,66,Strasbourg,Clermont,642,2007-10-30,2000-11-19,Adam Miller,Citadine,Kia,XX57YY,0,NON RESPONSABLE,ALLIANZ
692,1999-01-01,Austin,Wright,20,Cadre,61,Paris,Marseille,96,2014-09-03,1992-04-11,Patricia Smith,Citadine,Tesla,XX16YY,0,RESPONSABLE,ALLIANZ
1329,2007-04-30,Kelly,Hicks,3,Cadre,43,Paris,LeMans,257,1999-07-13,2005-03-27,Erik Blackwell,Berline,Hyundai,XX32YY,0,NON RESPONSABLE,GROUPAMA
1730,2021-08-09,Robert,Kelley,78,Cadre,12,Paris,Nice,876,2020-05-12,1993-02-03,Miss Patricia Benson,Citadine,Dacia,XX91YY,0,RESPONSABLE,GROUPAMA
4757,2009-11-25,Jackie,Long,52,Cadre,55,Nantes,LeHavre,698,2003-01-25,2014-12-21,Phillip Hall,Berline,Audi,XX39YY,0,NON RESPONSABLE,ALLIANZ
898,2005-11-02,Jennifer,Mccarthy,17,Cadre,54,Lille,LeMans,441,2001-03-14,2015-09-26,Vincent Miranda,Berline,Mazda,XX29YY,1,NON RESPONSABLE,GROUPAMA
2222,1997-07-14,Richard,Nichols,9,Cadre,35,Strasbourg,Clermont,528,2011-10-25,1993-05-01,Lee Murphy,Citadine,Tesla,XX74YY,0,RESPONSABLE,GENERALI
3807,2007-02-05,Ryan,Morrow,21,Cadre,40,Lyon,Nice,855,1999-05-15,1998-03-31,Brandon Hutchinson,Citadine,Hyundai,XX1YY,0,NON RESPONSABLE,GENERALI
4049,2004-03-19,Glenn,Young,41,Cadre,68,Nantes,LeHavre,183,2004-04-10,2005-01-07,Curtis Johnson,Berline,Fiat,XX47YY,1,RESPONSABLE,ALLIANZ
2780,2004-06-22,Miguel,Newman,48,Cadre,98,Nantes,Clermont,408,2004-06-06,2011-11-16,Melissa Palmer,Berline,Hyundai,XX29YY,0,NON RESPONSABLE,GENERALI
3266,2021-06-11,Julia,Nguyen,88,Cadre,82,Nantes,Bordeaux,880,2013-09-27,1993-12-22,Michael Glover,Citadine,Honda,XX88YY,1,NON RESPONSABLE,AXA
2545,2004-06-30,Christopher,Williams PhD,85,Cadre,15,Lille,Clermont,828,2002-09-07,2006-07-23,Isaac Brown,Berline,Dacia,XX90YY,1,RESPONSABLE,GROUPAMA
938,1992-11-20,Whitney,Santos,50,Cadre,29,Lyon,Clermont,767,2020-10-29,1994-10-24,Jennifer Howard,Electrique,Tesla,XX96YY,1,RESPONSABLE,AXA
558,2011-07-17,Nicole,Sanchez,50,Cadre,4,Lille,LeHavre,818,1997-09-01,2006-02-23,Pamela Lopez,Berline,Mazda,XX87YY,0,RESPONSABLE,GROUPAMA
4149,2001-11-24,Michael,Miller,28,Cadre,72,Paris,Marseille,214,1996-08-30,2008-06-14,Kathleen Brown,Berline,Fiat,XX46YY,0,RESPONSABLE,GROUPAMA
1123,1994-10-25,Nicole,Martinez,9,Non Cadre,34,Lyon,Clermont,182,2016-02-26,1997-10-02,Matthew Glenn,Berline,Dacia,XX79YY,0,RESPONSABLE,AXA
4259,1997-03-13,Henry,Thomas,66,Cadre,9,Lyon,Bordeaux,552,2007-08-19,1992-02-17,Sandra Smith,Berline,Tesla,XX9YY,0,NON RESPONSABLE,AXA
619,2002-12-28,Elizabeth,Larson,28,Non Cadre,80,Lyon,Nice,120,2016-11-23,2004-05-20,Dr. Janice Krueger,Berline,Mazda,XX63YY,1,RESPONSABLE,GROUPAMA
3157,1997-10-02,Jose,Simpson,47,Cadre,81,Nantes,Nice,995,2015-12-21,2016-12-20,Michelle Lawrence,Citadine,Dacia,XX29YY,1,NON RESPONSABLE,GENERALI
630,2015-02-07,William,Lopez,70,Non Cadre,10,Strasbourg,Clermont,306,2012-01-23,2000-01-31,Cristina Berry,Electrique,Hyundai,XX93YY,0,RESPONSABLE,GENERALI
583,2005-05-09,Olivia,Baker,95,Cadre,57,Lyon,LeHavre,565,2006-02-18,1996-01-06,Matthew Stephens,Citadine,Tesla,XX82YY,1,RESPONSABLE,ALLIANZ
3961,2015-09-28,Christopher,Duke,96,Non Cadre,86,Paris,Bordeaux,784,2017-12-17,1995-02-11,Alexis Washington,Citadine,Kia,XX93YY,1,NON RESPONSABLE,AXA
3589,2018-05-25,Becky,Gray,42,Cadre,45,Lyon,Clermont,541,2002-05-15,1999-11-19,Nicholas Flowers,Electrique,Mazda,XX90YY,1,RESPONSABLE,GROUPAMA
1579,2010-03-23,William,Cortez,95,Non Cadre,75,Paris,Marseille,428,2017-10-05,1993-08-13,Brandy Rivera,Citadine,Mazda,XX49YY,0,RESPONSABLE,ALLIANZ
384,2021-06-05,Javier,Wilson,69,Cadre,67,Nantes,LeHavre,267,2009-02-26,1998-05-23,David Larson,Berline,Tesla,XX90YY,1,NON RESPONSABLE,AXA
4549,2003-02-21,Michael,Reynolds,26,Cadre,67,Amiens,Bordeaux,981,2004-06-23,2013-04-08,Dylan Gonzalez,Berline,Mazda,XX82YY,0,NON RESPONSABLE,AXA
3189,2003-06-17,Ryan,Warren,74,Non Cadre,21,Lyon,LeHavre,384,1999-12-06,2020-12-23,Michelle Reyes,Berline,Tesla,XX58YY,0,RESPONSABLE,ALLIANZ
4921,1993-07-07,Steven,Simmons,17,Cadre,91,Amiens,Clermont,596,2016-11-16,1998-03-20,Brandon Russell,Citadine,Hyundai,XX32YY,0,NON RESPONSABLE,AXA
797,2018-07-21,Michael,Kelley,51,Cadre,52,Lille,Clermont,542,2017-08-30,2003-12-15,Nicole West,Electrique,Tesla,XX93YY,1,NON RESPONSABLE,GENERALI
78,2005-10-07,Carla,Davis,82,Cadre,22,Nantes,Bordeaux,762,1998-11-10,2012-11-28,Lori Cooley,Berline,Honda,XX74YY,1,NON RESPONSABLE,GENERALI
4125,2010-01-27,Julie,Mckenzie,20,Non Cadre,11,Nantes,Bordeaux,810,2012-03-18,1997-05-22,Gary Johnson,Berline,Hyundai,XX41YY,0,NON RESPONSABLE,GROUPAMA
4403,2009-01-23,Sherry,Williams,85,Non Cadre,1,Paris,Bordeaux,151,2021-02-26,2003-05-24,Jacob Cannon,Citadine,Tesla,XX27YY,1,RESPONSABLE,GROUPAMA
4793,2021-01-07,Calvin,Mason,14,Non Cadre,21,Strasbourg,LeHavre,441,2017-05-25,2014-05-08,Sharon Hall,Citadine,Hyundai,XX25YY,0,RESPONSABLE,ALLIANZ
4864,2021-07-17,Denise,Le,31,Non Cadre,7,Nantes,LeHavre,897,1995-02-28,2010-03-08,Philip Diaz,Electrique,Audi,XX42YY,0,RESPONSABLE,GENERALI
3677,1999-11-03,Diana,Wilkins,69,Non Cadre,10,Nantes,Marseille,257,2016-05-24,1999-06-27,Benjamin Wood,Citadine,Audi,XX20YY,0,NON RESPONSABLE,AXA
2557,2019-09-24,Cathy,Valdez,4,Non Cadre,55,Nantes,Bordeaux,883,2005-01-27,2020-02-02,Bryan Martin,Electrique,Honda,XX12YY,1,NON RESPONSABLE,GROUPAMA
2942,1999-01-17,Michele,Jefferson,82,Cadre,38,Nantes,Nice,860,1994-07-05,2001-08-12,Steven Smith,Berline,Dacia,XX70YY,1,NON RESPONSABLE,GROUPAMA
2838,2004-10-13,Brian,Goodman,93,Cadre,96,Strasbourg,Clermont,408,2018-10-01,2004-04-05,Logan Blake,Electrique,Mazda,XX64YY,1,RESPONSABLE,GROUPAMA
3578,2010-09-04,Danielle,Davis,67,Cadre,87,Paris,Marseille,524,2005-05-06,2020-01-31,Sharon Anderson,Citadine,Honda,XX51YY,1,RESPONSABLE,GENERALI
1685,2016-07-26,Krystal,Torres,87,Non Cadre,49,Strasbourg,LeHavre,911,1995-06-26,2015-10-05,Mrs. Kristen Kelly MD,Berline,Honda,XX63YY,0,RESPONSABLE,GENERALI
555,2004-08-22,Dr.,Crystal Crane,46,Non Cadre,93,Amiens,Marseille,642,1993-09-22,2010-05-02,Caitlin Rodriguez,Electrique,Hyundai,XX17YY,1,RESPONSABLE,GENERALI
3146,1994-12-19,Amy,Shelton,88,Non Cadre,34,Nantes,Marseille,147,2008-01-21,2015-08-13,Jessica Brown,Electrique,Hyundai,XX56YY,1,NON RESPONSABLE,GROUPAMA
2040,2000-01-09,William,Hill,32,Non Cadre,86,Paris,Nice,779,2010-10-24,2013-06-08,Marissa Thomas,Citadine,Kia,XX8YY,1,NON RESPONSABLE,AXA
2379,2001-10-10,John,Hughes,53,Cadre,90,Nantes,LeMans,678,1995-10-05,1994-11-07,Jill Ryan MD,Electrique,Dacia,XX1YY,0,RESPONSABLE,GROUPAMA
3927,2011-01-18,Benjamin,Morris,17,Non Cadre,42,Paris,LeMans,597,2008-07-22,1997-08-11,Jordan Lopez,Electrique,Fiat,XX29YY,1,NON RESPONSABLE,AXA
3551,2019-05-23,Katie,Nichols,61,Cadre,14,Strasbourg,Bordeaux,743,2002-10-13,2020-02-29,Elizabeth Hughes,Citadine,Dacia,XX39YY,1,RESPONSABLE,ALLIANZ
286,2008-04-03,Jake,Gross,30,Cadre,85,Amiens,Bordeaux,771,2010-06-01,2018-07-29,Joshua Tate,Electrique,Tesla,XX18YY,0,RESPONSABLE,GROUPAMA
2958,2019-02-26,John,Kelly Jr.,93,Cadre,13,Amiens,Nice,397,2000-09-26,2002-02-25,Emily Shepard,Berline,Audi,XX50YY,1,RESPONSABLE,AXA
2307,2012-05-20,Clinton,Reynolds,19,Cadre,43,Lille,Bordeaux,966,2021-06-24,2010-07-15,Christine Green,Citadine,Mazda,XX64YY,0,RESPONSABLE,GENERALI
169,1996-02-10,Charles,Lee,10,Cadre,35,Strasbourg,Clermont,932,2003-08-21,1997-10-19,Jimmy Chapman,Electrique,Hyundai,XX22YY,0,RESPONSABLE,GROUPAMA
3540,2014-03-02,Robert,Kelly,0,Cadre,66,Amiens,Bordeaux,326,2005-07-12,2004-01-30,Michelle Welch,Citadine,Audi,XX70YY,0,NON RESPONSABLE,GENERALI
2312,1995-12-19,Matthew,Hoffman,63,Non Cadre,45,Paris,Marseille,9,2016-12-08,2012-09-21,Daniel Brennan,Citadine,Honda,XX68YY,1,NON RESPONSABLE,GENERALI
2259,2020-02-03,Laurie,Weber,23,Cadre,51,Paris,Bordeaux,903,2010-08-12,1997-12-06,Robert Roy,Citadine,Honda,XX56YY,1,NON RESPONSABLE,ALLIANZ
2802,2010-07-23,Mrs.,Michelle Peterson MD,2,Non Cadre,94,Amiens,Nice,769,2009-08-23,2018-08-31,Walter Osborne,Electrique,Hyundai,XX94YY,1,RESPONSABLE,AXA
3213,2021-01-02,Jacob,Gregory,93,Cadre,14,Strasbourg,Marseille,165,2009-01-21,2013-04-30,Michael Burnett,Berline,Fiat,XX70YY,1,NON RESPONSABLE,ALLIANZ
2353,1999-01-25,Matthew,Luna,56,Non Cadre,99,Nantes,LeMans,145,2010-07-26,2010-11-20,Dr. Christopher Johnson,Electrique,Fiat,XX28YY,0,RESPONSABLE,GROUPAMA
3754,2018-12-17,Katherine,Monroe,46,Non Cadre,48,Strasbourg,Marseille,332,2009-09-14,2000-05-27,Tracy Freeman,Citadine,Audi,XX15YY,1,NON RESPONSABLE,GENERALI
4752,1996-02-06,Nicholas,Stone,2,Non Cadre,41,Nantes,Nice,836,1998-08-04,1996-05-05,Jeffrey Deleon,Berline,Mazda,XX66YY,0,RESPONSABLE,AXA
4286,2003-08-30,Elizabeth,Castaneda,89,Non Cadre,93,Paris,Bordeaux,489,2005-01-07,1995-07-08,Andres Lopez,Citadine,Hyundai,XX88YY,1,NON RESPONSABLE,GENERALI
2035,2009-10-12,Lance,Gomez,90,Cadre,16,Nantes,LeMans,36,1992-12-21,2020-05-22,Mario Roberts,Berline,Audi,XX13YY,0,NON RESPONSABLE,GROUPAMA
632,2006-01-22,Tammy,Vance,17,Non Cadre,31,Lyon,Clermont,146,2016-07-12,2004-06-25,Shannon Garcia,Electrique,Honda,XX71YY,0,RESPONSABLE,GENERALI
4586,2005-01-25,Brandon,Harris,76,Non Cadre,23,Nantes,LeMans,548,2016-11-24,2004-07-02,Troy Kennedy,Electrique,Fiat,XX53YY,1,NON RESPONSABLE,ALLIANZ
107,2013-07-16,Bobby,Nielsen,28,Non Cadre,15,Lille,Marseille,862,2006-10-10,2008-01-08,Leon Daniel,Electrique,Kia,XX73YY,1,RESPONSABLE,GENERALI
